Query_ID	Target_ID	Optimal_Offset	p-value	E-value	Overlap	Strand
filter6 	MA0629.1 Rhox11	2.0	9.8540e-02	5.1142e+01	15.0	+
filter6 	MA0634.1 ALX3	-2.0	4.0065e-02	2.0794e+01	10.0	+
filter6 	MA0639.1 DBP	3.0	9.7492e-05	5.0598e-02	9.0	-
filter6 	MA0642.1 EN2	-2.0	4.0065e-02	2.0794e+01	10.0	+
filter6 	MA0644.1 ESX1	-2.0	4.7940e-02	2.4881e+01	10.0	+
filter6 	MA0648.1 GSC	-2.0	9.4281e-02	4.8932e+01	10.0	+
filter6 	MA0662.1 MIXL1	-2.0	4.0065e-02	2.0794e+01	10.0	+
filter6 	MA0666.1 MSX1	-3.0	5.5730e-02	2.8924e+01	8.0	+
filter6 	MA0699.1 LBX2	-2.0	5.7126e-02	2.9649e+01	10.0	+
filter6 	MA0706.1 MEOX2	-2.0	4.5177e-02	2.3447e+01	10.0	+
filter6 	MA0708.1 MSX2	-3.0	7.9305e-02	4.1159e+01	8.0	+
filter6 	MA0709.1 Msx3	-3.0	5.9180e-02	3.0714e+01	8.0	+
filter6 	MA0710.1 NOTO	-2.0	9.4281e-02	4.8932e+01	10.0	-
filter6 	MA0718.1 RAX	-2.0	5.7126e-02	2.9649e+01	10.0	+
filter6 	MA0743.1 SCRT1	-1.0	3.0033e-02	1.5587e+01	15.0	+
filter6 	MA0785.1 POU2F1	2.0	8.7081e-02	4.5195e+01	10.0	+
filter6 	MA0786.1 POU3F1	1.0	5.9812e-02	3.1042e+01	11.0	+
filter6 	MA0787.1 POU3F2	1.0	9.1726e-02	4.7606e+01	11.0	+
filter6 	MA0809.1 TEAD4	-1.0	4.2554e-02	2.2086e+01	10.0	-
filter6 	MA0833.1 ATF4	4.0	3.2426e-02	1.6829e+01	9.0	+
filter6 	MA0836.1 CEBPD	2.0	4.5085e-07	2.3399e-04	8.0	+
filter6 	MA0837.1 CEBPE	2.0	7.6552e-08	3.9730e-05	8.0	+
filter6 	MA0838.1 CEBPG	2.0	4.2593e-06	2.2106e-03	8.0	+
filter6 	MA0842.1 NRL	1.0	7.7675e-02	4.0313e+01	10.0	-
filter6 	MA0843.1 TEF	3.0	3.4912e-04	1.8119e-01	9.0	-
filter6 	MA0846.1 FOXC2	0.0	8.7081e-02	4.5195e+01	12.0	+
filter6 	MA0851.1 Foxj3	2.0	5.0128e-02	2.6016e+01	15.0	+
filter6 	MA0852.1 Foxk1	2.0	7.7957e-02	4.0460e+01	15.0	+
filter6 	MA0853.1 Alx4	1.0	4.5291e-02	2.3506e+01	16.0	+
filter6 	MA0854.1 Alx1	1.0	6.7474e-02	3.5019e+01	16.0	+
filter6 	MA0862.1 GMEB2	1.0	7.0648e-02	3.6666e+01	7.0	+
filter6 	MA0876.1 BSX	-3.0	7.9305e-02	4.1159e+01	8.0	-
filter6 	MA0877.1 Barhl1	-2.0	1.2515e-02	6.4951e+00	10.0	+
filter6 	MA0879.1 Dlx1	-2.0	2.9439e-02	1.5279e+01	10.0	+
filter6 	MA0880.1 Dlx3	-3.0	7.0648e-02	3.6666e+01	8.0	+
filter6 	MA0881.1 Dlx4	-3.0	6.6631e-02	3.4581e+01	8.0	+
filter6 	MA0883.1 Dmbx1	1.0	1.6307e-02	8.4633e+00	16.0	-
filter6 	MA0885.1 Dlx2	-3.0	4.9349e-02	2.5612e+01	8.0	+
filter6 	MA0887.1 EVX1	-2.0	2.5941e-02	1.3463e+01	10.0	-
filter6 	MA0888.1 EVX2	-2.0	2.7641e-02	1.4346e+01	10.0	-
filter6 	MA0890.1 GBX2	-2.0	4.5177e-02	2.3447e+01	10.0	+
filter6 	MA0891.1 GSC2	-2.0	7.5812e-02	3.9346e+01	10.0	+
filter6 	MA0892.1 GSX1	-2.0	4.2554e-02	2.2086e+01	10.0	-
filter6 	MA0893.1 GSX2	-2.0	2.9439e-02	1.5279e+01	10.0	-
filter6 	MA0894.1 HESX1	-2.0	9.9446e-02	5.1612e+01	10.0	-
filter6 	MA0896.1 Hmx1	1.0	5.9992e-03	3.1136e+00	16.0	+
filter6 	MA0897.1 Hmx2	1.0	4.3032e-02	2.2333e+01	16.0	+
filter6 	MA0898.1 Hmx3	1.0	3.4963e-02	1.8146e+01	16.0	+
filter6 	MA0900.1 HOXA2	-2.0	3.1339e-02	1.6265e+01	10.0	-
filter6 	MA0902.1 HOXB2	-2.0	2.1384e-02	1.1098e+01	10.0	-
filter6 	MA0903.1 HOXB3	-2.0	2.2817e-02	1.1842e+01	10.0	-
filter6 	MA0904.1 Hoxb5	0.0	6.9685e-02	3.6166e+01	16.0	+
filter6 	MA0910.1 Hoxd8	0.0	2.4043e-02	1.2479e+01	17.0	+
filter6 	MA0912.1 Hoxd3	0.0	1.5461e-02	8.0240e+00	16.0	-
filter6 	MA0913.1 Hoxd9	-3.0	7.5812e-02	3.9346e+01	10.0	+
filter7 	MA0025.1 NFIL3	-2.0	9.5518e-02	4.9574e+01	11.0	+
filter7 	MA0028.2 ELK1	-3.0	5.3193e-02	2.7607e+01	10.0	+
filter7 	MA0043.2 HLF	0.0	6.5838e-02	3.4170e+01	12.0	-
filter7 	MA0062.2 Gabpa	-4.0	5.9370e-03	3.0813e+00	11.0	+
filter7 	MA0076.2 ELK4	-3.0	5.6013e-03	2.9071e+00	11.0	-
filter7 	MA0081.1 SPIB	-3.0	8.7577e-03	4.5452e+00	7.0	+
filter7 	MA0090.2 TEAD1	-4.0	2.1248e-02	1.1028e+01	10.0	-
filter7 	MA0098.3 ETS1	-3.0	2.1248e-02	1.1028e+01	10.0	+
filter7 	MA0101.1 REL	-6.0	1.1037e-02	5.7282e+00	10.0	-
filter7 	MA0107.1 RELA	-6.0	8.9495e-02	4.6448e+01	10.0	-
filter7 	MA0108.2 TBP	-4.0	1.3857e-02	7.1920e+00	15.0	+
filter7 	MA0136.2 ELF5	-2.0	3.0860e-03	1.6016e+00	11.0	+
filter7 	MA0137.3 STAT1	0.0	2.0992e-10	1.0895e-07	11.0	+
filter7 	MA0144.2 STAT3	0.0	2.6125e-07	1.3559e-04	11.0	+
filter7 	MA0148.3 FOXA1	-2.0	5.3766e-02	2.7904e+01	15.0	-
filter7 	MA0152.1 NFATC2	-5.0	1.2538e-02	6.5072e+00	7.0	-
filter7 	MA0156.2 FEV	-3.0	2.0145e-02	1.0455e+01	10.0	+
filter7 	MA0463.1 Bcl6	0.0	4.9897e-07	2.5897e-04	14.0	+
filter7 	MA0470.1 E2F4	-1.0	6.9463e-02	3.6052e+01	11.0	+
filter7 	MA0473.2 ELF1	-1.0	1.5559e-02	8.0749e+00	12.0	+
filter7 	MA0474.2 ERG	-3.0	1.4561e-02	7.5571e+00	10.0	+
filter7 	MA0475.2 FLI1	-3.0	2.1248e-02	1.1028e+01	10.0	+
filter7 	MA0486.2 HSF1	3.0	3.4423e-02	1.7865e+01	10.0	-
filter7 	MA0494.1 Nr1h3::Rxra	0.0	9.4126e-02	4.8851e+01	19.0	+
filter7 	MA0518.1 Stat4	0.0	1.4789e-11	7.6755e-09	14.0	+
filter7 	MA0519.1 Stat5a::Stat5b	-1.0	3.4275e-08	1.7789e-05	11.0	-
filter7 	MA0520.1 Stat6	2.0	1.9651e-04	1.0199e-01	13.0	-
filter7 	MA0597.1 THAP1	-2.0	5.6729e-02	2.9443e+01	9.0	-
filter7 	MA0598.2 EHF	-1.0	1.2548e-02	6.5122e+00	12.0	+
filter7 	MA0606.1 NFAT5	-3.0	2.1248e-02	1.1028e+01	10.0	-
filter7 	MA0615.1 Gmeb1	-2.0	2.7152e-02	1.4092e+01	17.0	+
filter7 	MA0624.1 NFATC1	-3.0	1.3332e-03	6.9192e-01	10.0	-
filter7 	MA0625.1 NFATC3	-3.0	2.8526e-03	1.4805e+00	10.0	-
filter7 	MA0639.1 DBP	0.0	9.4373e-02	4.8980e+01	12.0	-
filter7 	MA0640.1 ELF3	-1.0	1.5267e-02	7.9238e+00	13.0	+
filter7 	MA0641.1 ELF4	-1.0	2.2459e-02	1.1656e+01	12.0	+
filter7 	MA0645.1 ETV6	-3.0	4.3680e-02	2.2670e+01	10.0	+
filter7 	MA0650.1 HOXA13	-3.0	7.7909e-02	4.0435e+01	10.0	+
filter7 	MA0731.1 BCL6B	3.0	6.0538e-03	3.1419e+00	14.0	+
filter7 	MA0758.1 E2F7	2.0	5.5031e-02	2.8561e+01	12.0	-
filter7 	MA0759.1 ELK3	-3.0	2.1248e-02	1.1028e+01	10.0	+
filter7 	MA0760.1 ERF	-3.0	2.4895e-02	1.2920e+01	10.0	+
filter7 	MA0761.1 ETV1	-3.0	1.9096e-02	9.9107e+00	10.0	+
filter7 	MA0762.1 ETV2	-2.0	3.0376e-02	1.5765e+01	11.0	+
filter7 	MA0763.1 ETV3	-3.0	2.7634e-02	1.4342e+01	10.0	+
filter7 	MA0764.1 ETV4	-3.0	2.1248e-02	1.1028e+01	10.0	+
filter7 	MA0765.1 ETV5	-3.0	2.2405e-02	1.1628e+01	10.0	+
filter7 	MA0770.1 HSF2	3.0	4.3821e-02	2.2743e+01	10.0	-
filter7 	MA0771.1 HSF4	-2.0	3.7940e-02	1.9691e+01	13.0	+
filter7 	MA0809.1 TEAD4	-4.0	1.3043e-02	6.7691e+00	10.0	-
filter7 	MA0851.1 Foxj3	-1.0	1.3119e-02	6.8088e+00	17.0	+
filter7 	MA0852.1 Foxk1	-1.0	5.8495e-02	3.0359e+01	17.0	+
filter7 	MA0853.1 Alx4	-2.0	4.4932e-02	2.3320e+01	17.0	+
filter7 	MA0854.1 Alx1	-2.0	7.8767e-02	4.0880e+01	17.0	+
filter7 	MA0865.1 E2F8	1.0	4.0991e-02	2.1274e+01	11.0	-
filter7 	MA0874.1 Arx	-2.0	5.1318e-02	2.6634e+01	17.0	-
filter7 	MA0877.1 Barhl1	-5.0	3.3953e-02	1.7622e+01	10.0	+
filter7 	MA0883.1 Dmbx1	0.0	2.1415e-02	1.1115e+01	17.0	+
filter7 	MA0896.1 Hmx1	-2.0	8.2111e-02	4.2616e+01	17.0	+
filter7 	MA0901.1 HOXB13	-3.0	5.8610e-02	3.0419e+01	10.0	+
filter7 	MA0902.1 HOXB2	-5.0	9.8024e-02	5.0874e+01	10.0	-
filter7 	MA0903.1 HOXB3	-5.0	9.8024e-02	5.0874e+01	10.0	-
filter7 	MA0907.1 HOXC13	-2.0	8.3469e-02	4.3320e+01	11.0	+
filter7 	MA0912.1 Hoxd3	-1.0	4.3253e-02	2.2448e+01	16.0	+
filter8 	MA0014.2 PAX5	0.0	4.5227e-02	2.3473e+01	19.0	-
filter8 	MA0039.2 Klf4	-8.0	4.4172e-05	2.2925e-02	10.0	-
filter8 	MA0056.1 MZF1	-13.0	1.8150e-02	9.4201e+00	6.0	-
filter8 	MA0057.1 MZF1(var.2)	-6.0	1.2178e-02	6.3203e+00	10.0	-
filter8 	MA0062.2 Gabpa	-7.0	7.3733e-02	3.8267e+01	11.0	-
filter8 	MA0065.2 Pparg::Rxra	-6.0	3.8309e-02	1.9882e+01	13.0	-
filter8 	MA0073.1 RREB1	0.0	6.7060e-02	3.4804e+01	19.0	+
filter8 	MA0079.3 SP1	-8.0	-4.4231e-13	-2.2956e-10	11.0	+
filter8 	MA0111.1 Spz1	-8.0	7.3733e-02	3.8267e+01	11.0	-
filter8 	MA0131.2 HINFP	-5.0	9.9969e-02	5.1884e+01	12.0	+
filter8 	MA0139.1 CTCF	-6.0	2.9222e-02	1.5166e+01	13.0	-
filter8 	MA0146.2 Zfx	-5.0	8.2271e-03	4.2699e+00	14.0	+
filter8 	MA0155.1 INSM1	-6.0	6.0857e-02	3.1585e+01	12.0	-
filter8 	MA0162.2 EGR1	-8.0	1.6286e-06	8.4526e-04	11.0	+
filter8 	MA0470.1 E2F4	-6.0	5.4531e-04	2.8302e-01	11.0	-
filter8 	MA0471.1 E2F6	-6.0	1.4826e-04	7.6948e-02	11.0	-
filter8 	MA0472.2 EGR2	-11.0	4.8550e-02	2.5197e+01	8.0	+
filter8 	MA0493.1 Klf1	-7.0	3.3930e-04	1.7610e-01	11.0	+
filter8 	MA0494.1 Nr1h3::Rxra	2.0	8.2093e-02	4.2606e+01	17.0	+
filter8 	MA0513.1 SMAD2::SMAD3::SMAD4	-6.0	6.3741e-02	3.3082e+01	13.0	+
filter8 	MA0516.1 SP2	-8.0	3.1203e-07	1.6194e-04	11.0	+
filter8 	MA0528.1 ZNF263	2.0	5.2908e-06	2.7459e-03	19.0	-
filter8 	MA0597.1 THAP1	-11.0	1.1613e-02	6.0273e+00	8.0	+
filter8 	MA0599.1 KLF5	-8.0	4.1774e-07	2.1681e-04	10.0	+
filter8 	MA0615.1 Gmeb1	-3.0	6.0511e-03	3.1405e+00	16.0	-
filter8 	MA0616.1 Hes2	-4.0	7.0418e-02	3.6547e+01	13.0	+
filter8 	MA0629.1 Rhox11	-3.0	4.7696e-02	2.4754e+01	16.0	-
filter8 	MA0631.1 Six3	0.0	6.0491e-02	3.1395e+01	17.0	-
filter8 	MA0632.1 Tcfl5	-8.0	9.7086e-02	5.0388e+01	10.0	-
filter8 	MA0645.1 ETV6	-9.0	9.7086e-02	5.0388e+01	10.0	-
filter8 	MA0657.1 KLF13	-6.0	2.7224e-03	1.4129e+00	13.0	+
filter8 	MA0685.1 SP4	-5.0	5.6672e-04	2.9413e-01	14.0	+
filter8 	MA0694.1 ZBTB7B	-7.0	9.0771e-02	4.7110e+01	12.0	+
filter8 	MA0695.1 ZBTB7C	-7.0	8.3313e-03	4.3239e+00	12.0	+
filter8 	MA0696.1 ZIC1	-8.0	2.4412e-02	1.2670e+01	11.0	+
filter8 	MA0697.1 ZIC3	-8.0	1.3049e-02	6.7725e+00	11.0	+
filter8 	MA0732.1 EGR3	-9.0	2.2659e-02	1.1760e+01	10.0	+
filter8 	MA0733.1 EGR4	-5.0	5.0428e-03	2.6172e+00	14.0	+
filter8 	MA0736.1 GLIS2	-8.0	1.9579e-02	1.0161e+01	11.0	+
filter8 	MA0737.1 GLIS3	-8.0	5.9246e-02	3.0749e+01	11.0	+
filter8 	MA0740.1 KLF14	-7.0	1.7944e-04	9.3129e-02	12.0	+
filter8 	MA0741.1 KLF16	-8.0	3.7700e-06	1.9566e-03	11.0	+
filter8 	MA0742.1 Klf12	-7.0	1.0387e-02	5.3909e+00	12.0	+
filter8 	MA0746.1 SP3	-8.0	3.3978e-07	1.7635e-04	11.0	+
filter8 	MA0747.1 SP8	-8.0	1.9408e-05	1.0073e-02	11.0	+
filter8 	MA0748.1 YY2	-9.0	6.3198e-02	3.2800e+01	10.0	+
filter8 	MA0750.1 ZBTB7A	-6.0	3.5848e-02	1.8605e+01	12.0	+
filter8 	MA0751.1 ZIC4	-8.0	7.3182e-03	3.7982e+00	11.0	+
filter8 	MA0753.1 ZNF740	-9.0	1.0791e-05	5.6005e-03	10.0	+
filter8 	MA0767.1 GCM2	-8.0	4.6718e-02	2.4247e+01	10.0	-
filter8 	MA0800.1 EOMES	-5.0	1.9641e-02	1.0194e+01	13.0	-
filter8 	MA0807.1 TBX5	-9.0	9.2908e-02	4.8219e+01	8.0	-
filter8 	MA0810.1 TFAP2A(var.2)	-12.0	4.6895e-02	2.4338e+01	7.0	+
filter8 	MA0811.1 TFAP2B	-12.0	9.5276e-02	4.9448e+01	7.0	+
filter8 	MA0844.1 XBP1	-5.0	8.7278e-02	4.5297e+01	14.0	+
filter8 	MA0883.1 Dmbx1	-2.0	2.4964e-02	1.2956e+01	17.0	-
filter8 	MA1099.1 Hes1	-8.0	2.9854e-02	1.5494e+01	10.0	+
filter9 	MA0014.2 PAX5	1.0	1.3028e-03	6.7616e-01	18.0	-
filter9 	MA0019.1 Ddit3::Cebpa	-2.0	5.4655e-02	2.8366e+01	12.0	-
filter9 	MA0027.2 EN1	-2.0	5.4771e-02	2.8426e+01	8.0	-
filter9 	MA0038.1 Gfi1	0.0	4.5566e-03	2.3649e+00	10.0	-
filter9 	MA0041.1 Foxd3	-4.0	7.7958e-02	4.0460e+01	12.0	+
filter9 	MA0050.2 IRF1	0.0	7.8944e-02	4.0972e+01	19.0	+
filter9 	MA0060.2 NFYA	4.0	1.4297e-03	7.4201e-01	14.0	+
filter9 	MA0065.2 Pparg::Rxra	0.0	8.9660e-02	4.6533e+01	15.0	-
filter9 	MA0070.1 PBX1	-1.0	4.2722e-02	2.2173e+01	12.0	-
filter9 	MA0075.2 Prrx2	-2.0	1.1449e-02	5.9418e+00	8.0	-
filter9 	MA0077.1 SOX9	-3.0	3.8245e-02	1.9849e+01	9.0	+
filter9 	MA0140.2 GATA1::TAL1	-2.0	3.2380e-02	1.6805e+01	17.0	+
filter9 	MA0150.2 Nfe2l2	0.0	1.1854e-02	6.1521e+00	15.0	-
filter9 	MA0476.1 FOS	-1.0	8.1664e-02	4.2384e+01	11.0	+
filter9 	MA0478.1 FOSL2	-2.0	9.7475e-02	5.0590e+01	11.0	-
filter9 	MA0489.1 JUN(var.2)	-2.0	1.5770e-02	8.1844e+00	14.0	-
filter9 	MA0494.1 Nr1h3::Rxra	3.0	5.5407e-02	2.8756e+01	16.0	+
filter9 	MA0495.1 MAFF	-1.0	4.2466e-02	2.2040e+01	18.0	+
filter9 	MA0502.1 NFYB	-2.0	8.8332e-05	4.5844e-02	15.0	-
filter9 	MA0503.1 Nkx2-5(var.2)	-1.0	9.1942e-02	4.7718e+01	11.0	-
filter9 	MA0523.1 TCF7L2	-1.0	6.9891e-02	3.6273e+01	14.0	-
filter9 	MA0528.1 ZNF263	2.0	3.2913e-02	1.7082e+01	19.0	-
filter9 	MA0601.1 Arid3b	-2.0	7.2376e-02	3.7563e+01	11.0	-
filter9 	MA0602.1 Arid5a	0.0	4.2053e-02	2.1825e+01	14.0	+
filter9 	MA0611.1 Dux	-2.0	5.4771e-02	2.8426e+01	8.0	-
filter9 	MA0612.1 EMX1	-1.0	1.3312e-02	6.9091e+00	10.0	-
filter9 	MA0615.1 Gmeb1	-1.0	7.9299e-03	4.1156e+00	17.0	+
filter9 	MA0616.1 Hes2	-3.0	3.8214e-02	1.9833e+01	13.0	-
filter9 	MA0630.1 SHOX	-2.0	3.4488e-02	1.7899e+01	8.0	+
filter9 	MA0634.1 ALX3	-1.0	6.4126e-03	3.3281e+00	10.0	-
filter9 	MA0635.1 BARHL2	-1.0	8.2279e-03	4.2703e+00	10.0	+
filter9 	MA0642.1 EN2	-1.0	7.5768e-03	3.9324e+00	10.0	-
filter9 	MA0644.1 ESX1	-1.0	5.4128e-03	2.8093e+00	10.0	-
filter9 	MA0648.1 GSC	-1.0	8.3135e-02	4.3147e+01	10.0	-
filter9 	MA0658.1 LHX6	-1.0	7.8064e-02	4.0515e+01	10.0	-
filter9 	MA0659.1 MAFG	4.0	4.7689e-02	2.4751e+01	17.0	+
filter9 	MA0662.1 MIXL1	-1.0	4.9680e-03	2.5784e+00	10.0	-
filter9 	MA0666.1 MSX1	-2.0	3.4488e-02	1.7899e+01	8.0	-
filter9 	MA0675.1 NKX6-2	-2.0	7.8775e-02	4.0884e+01	8.0	+
filter9 	MA0699.1 LBX2	-1.0	1.3879e-03	7.2034e-01	10.0	-
filter9 	MA0700.1 LHX2	-1.0	9.4110e-02	4.8843e+01	10.0	-
filter9 	MA0701.1 LHX9	-2.0	3.7326e-02	1.9372e+01	8.0	-
filter9 	MA0703.1 LMX1B	-2.0	8.4509e-02	4.3860e+01	8.0	-
filter9 	MA0705.1 Lhx8	-2.0	3.6262e-03	1.8820e+00	8.0	-
filter9 	MA0706.1 MEOX2	-1.0	4.0242e-02	2.0885e+01	10.0	+
filter9 	MA0707.1 MNX1	-1.0	4.9402e-02	2.5640e+01	10.0	-
filter9 	MA0708.1 MSX2	-2.0	9.0587e-02	4.7014e+01	8.0	-
filter9 	MA0710.1 NOTO	-1.0	7.8064e-02	4.0515e+01	10.0	-
filter9 	MA0716.1 PRRX1	-2.0	6.8281e-02	3.5438e+01	8.0	-
filter9 	MA0717.1 RAX2	-2.0	1.4953e-02	7.7605e+00	8.0	-
filter9 	MA0718.1 RAX	-1.0	3.0360e-02	1.5757e+01	10.0	-
filter9 	MA0720.1 Shox2	-2.0	7.8775e-02	4.0884e+01	8.0	-
filter9 	MA0721.1 UNCX	-2.0	2.7072e-02	1.4050e+01	8.0	-
filter9 	MA0722.1 VAX1	-2.0	4.7095e-02	2.4442e+01	8.0	-
filter9 	MA0723.1 VAX2	-2.0	5.4771e-02	2.8426e+01	8.0	-
filter9 	MA0724.1 VENTX	-2.0	9.4049e-02	4.8811e+01	9.0	-
filter9 	MA0725.1 VSX1	-2.0	5.8995e-02	3.0618e+01	8.0	-
filter9 	MA0771.1 HSF4	-4.0	6.8777e-02	3.5695e+01	13.0	-
filter9 	MA0791.1 POU4F3	-2.0	1.6172e-02	8.3935e+00	16.0	-
filter9 	MA0851.1 Foxj3	-2.0	6.6267e-02	3.4392e+01	17.0	-
filter9 	MA0853.1 Alx4	1.0	4.3438e-02	2.2544e+01	16.0	+
filter9 	MA0854.1 Alx1	2.0	3.8958e-02	2.0219e+01	15.0	+
filter9 	MA0876.1 BSX	-2.0	8.4509e-02	4.3860e+01	8.0	-
filter9 	MA0877.1 Barhl1	-1.0	1.5277e-03	7.9287e-01	10.0	+
filter9 	MA0879.1 Dlx1	-1.0	2.8252e-02	1.4663e+01	10.0	-
filter9 	MA0880.1 Dlx3	-2.0	4.0366e-02	2.0950e+01	8.0	-
filter9 	MA0881.1 Dlx4	-2.0	6.3494e-02	3.2953e+01	8.0	-
filter9 	MA0883.1 Dmbx1	-2.0	6.9847e-03	3.6251e+00	17.0	-
filter9 	MA0884.1 DUXA	-2.0	3.3802e-02	1.7543e+01	13.0	-
filter9 	MA0886.1 EMX2	-1.0	8.8480e-02	4.5921e+01	10.0	+
filter9 	MA0887.1 EVX1	-1.0	2.8252e-02	1.4663e+01	10.0	+
filter9 	MA0888.1 EVX2	-1.0	1.9541e-02	1.0142e+01	10.0	+
filter9 	MA0889.1 GBX1	-1.0	3.7538e-02	1.9482e+01	10.0	-
filter9 	MA0890.1 GBX2	-1.0	2.2687e-02	1.1775e+01	10.0	-
filter9 	MA0891.1 GSC2	-1.0	1.9541e-02	1.0142e+01	10.0	-
filter9 	MA0892.1 GSX1	-1.0	2.2251e-03	1.1548e+00	10.0	+
filter9 	MA0893.1 GSX2	-1.0	3.8254e-03	1.9854e+00	10.0	+
filter9 	MA0894.1 HESX1	-1.0	5.6471e-02	2.9309e+01	10.0	+
filter9 	MA0896.1 Hmx1	3.0	8.9686e-02	4.6547e+01	14.0	-
filter9 	MA0897.1 Hmx2	3.0	5.3793e-02	2.7919e+01	14.0	-
filter9 	MA0898.1 Hmx3	3.0	4.5845e-02	2.3794e+01	14.0	-
filter9 	MA0900.1 HOXA2	-1.0	1.8119e-02	9.4039e+00	10.0	+
filter9 	MA0902.1 HOXB2	-1.0	1.4392e-02	7.4696e+00	10.0	+
filter9 	MA0903.1 HOXB3	-1.0	1.3312e-02	6.9091e+00	10.0	+
filter9 	MA0910.1 Hoxd8	4.0	5.1018e-02	2.6478e+01	13.0	+
filter9 	MA0912.1 Hoxd3	1.0	3.8777e-02	2.0125e+01	15.0	-
filter10 	MA0014.2 PAX5	0.0	5.7867e-02	3.0033e+01	19.0	-
filter10 	MA0017.2 NR2F1	1.0	7.4957e-02	3.8903e+01	12.0	+
filter10 	MA0038.1 Gfi1	-1.0	1.9729e-02	1.0239e+01	10.0	+
filter10 	MA0046.2 HNF1A	5.0	7.2508e-02	3.7632e+01	10.0	-
filter10 	MA0060.2 NFYA	3.0	3.5842e-02	1.8602e+01	15.0	-
filter10 	MA0066.1 PPARG	0.0	1.4213e-02	7.3767e+00	19.0	+
filter10 	MA0067.1 Pax2	-3.0	1.3583e-02	7.0495e+00	8.0	+
filter10 	MA0070.1 PBX1	1.0	9.9952e-03	5.1875e+00	11.0	-
filter10 	MA0072.1 RORA(var.2)	0.0	1.4925e-02	7.7461e+00	14.0	-
filter10 	MA0089.1 MAFG::NFE2L1	-4.0	1.2994e-02	6.7437e+00	6.0	-
filter10 	MA0099.2 FOS::JUN	-1.0	1.4668e-05	7.6126e-03	7.0	-
filter10 	MA0108.2 TBP	-1.0	7.9321e-02	4.1168e+01	15.0	+
filter10 	MA0117.2 Mafb	-3.0	5.1708e-03	2.6836e+00	12.0	-
filter10 	MA0140.2 GATA1::TAL1	-4.0	3.3915e-03	1.7602e+00	15.0	+
filter10 	MA0146.2 Zfx	-2.0	8.9175e-02	4.6282e+01	14.0	-
filter10 	MA0148.3 FOXA1	0.0	2.6484e-02	1.3745e+01	15.0	-
filter10 	MA0150.2 Nfe2l2	2.0	5.5112e-06	2.8603e-03	13.0	-
filter10 	MA0159.1 RARA::RXRA	-2.0	2.1545e-02	1.1182e+01	17.0	+
filter10 	MA0258.2 ESR2	-2.0	4.6145e-03	2.3949e+00	15.0	+
filter10 	MA0462.1 BATF::JUN	-1.0	1.4150e-07	7.3439e-05	11.0	-
filter10 	MA0476.1 FOS	1.0	6.7873e-08	3.5226e-05	10.0	+
filter10 	MA0477.1 FOSL1	1.0	1.8743e-07	9.7274e-05	10.0	-
filter10 	MA0478.1 FOSL2	0.0	3.8845e-10	2.0161e-07	11.0	-
filter10 	MA0485.1 Hoxc9	0.0	2.0097e-03	1.0430e+00	13.0	-
filter10 	MA0489.1 JUN(var.2)	0.0	1.3179e-11	6.8399e-09	14.0	-
filter10 	MA0490.1 JUNB	0.0	3.8845e-10	2.0161e-07	11.0	-
filter10 	MA0491.1 JUND	1.0	4.7687e-07	2.4750e-04	10.0	+
filter10 	MA0494.1 Nr1h3::Rxra	-1.0	4.2405e-02	2.2008e+01	18.0	+
filter10 	MA0495.1 MAFF	1.0	7.2046e-05	3.7392e-02	17.0	+
filter10 	MA0496.1 MAFK	0.0	7.5530e-04	3.9200e-01	15.0	+
filter10 	MA0501.1 MAF::NFE2	0.0	3.8421e-06	1.9940e-03	15.0	+
filter10 	MA0502.1 NFYB	0.0	5.1855e-03	2.6913e+00	15.0	-
filter10 	MA0591.1 Bach1::Mafk	3.0	6.0243e-06	3.1266e-03	12.0	-
filter10 	MA0594.1 Hoxa9	-1.0	8.8937e-03	4.6159e+00	11.0	-
filter10 	MA0601.1 Arid3b	0.0	6.2796e-02	3.2591e+01	11.0	-
filter10 	MA0604.1 Atf1	-1.0	4.4585e-02	2.3139e+01	8.0	-
filter10 	MA0610.1 DMRT3	1.0	3.7910e-02	1.9676e+01	10.0	+
filter10 	MA0611.1 Dux	0.0	8.2416e-02	4.2774e+01	8.0	-
filter10 	MA0612.1 EMX1	0.0	4.4308e-02	2.2996e+01	10.0	+
filter10 	MA0615.1 Gmeb1	1.0	2.7528e-02	1.4287e+01	16.0	+
filter10 	MA0616.1 Hes2	-5.0	3.7976e-02	1.9710e+01	13.0	-
filter10 	MA0620.1 Mitf	-3.0	3.2316e-02	1.6772e+01	10.0	+
filter10 	MA0621.1 mix-a	1.0	8.7788e-02	4.5562e+01	10.0	-
filter10 	MA0629.1 Rhox11	0.0	8.9720e-02	4.6565e+01	17.0	-
filter10 	MA0631.1 Six3	4.0	4.2190e-02	2.1897e+01	13.0	+
filter10 	MA0642.1 EN2	0.0	5.7153e-02	2.9662e+01	10.0	+
filter10 	MA0644.1 ESX1	0.0	3.9932e-02	2.0725e+01	10.0	+
filter10 	MA0648.1 GSC	0.0	8.8593e-02	4.5980e+01	10.0	+
filter10 	MA0655.1 JDP2	0.0	1.7425e-05	9.0437e-03	9.0	-
filter10 	MA0659.1 MAFG	6.0	3.6365e-05	1.8874e-02	15.0	+
filter10 	MA0662.1 MIXL1	0.0	5.4350e-02	2.8208e+01	10.0	+
